joint1,joint2,joint3,joint4,joint5,joint5,isCollision
0.0383358,2.82872,-0.890943,-1.62848,1.98294,2.84061,1
-3.07657,-1.83728,-1.67983,-1.70937,-0.926671,-0.211867,0
-2.36945,-1.19489,-3.04521,1.50031,-0.714476,-1.64291,0
-1.01111,2.75427,-1.19292,-0.181487,0.257432,-2.41834,1
1.28841,2.60661,2.9671,1.83664,2.81736,1.53004,0
1.55831,0.534008,1.59732,-2.06743,1.37332,1.05937,1
-2.90976,-0.883135,-3.10825,1.76239,-0.374198,-1.07755,0
1.79972,1.185,-0.536286,-1.81908,-1.11019,-1.31864,1
1.05251,-2.07872,-2.98404,0.0799345,1.7529,-0.758423,0
-1.01069,2.46601,2.9427,0.273944,-2.76543,-0.604826,1
-0.704688,0.0137274,-1.72385,-2.32582,-1.34468,-0.128946,1
2.27044,-2.21751,0.774735,-1.7,-2.18228,-1.08387,0
0.0877731,0.368826,1.3304,1.12818,0.701184,2.43938,0
-0.927588,-1.76449,0.527,-2.71296,-0.338084,-3.07673,0
2.74,1.86546,-2.50477,-1.86943,0.0273075,-0.918272,0
2.78249,-1.86091,-3.00974,-1.54386,1.50828,-1.17024,1
1.56691,2.68812,1.72863,-2.25167,-2.45262,-0.918312,1
-1.09637,2.41535,-2.84143,1.13878,1.20864,0.29701,1
2.28847,0.65867,1.94508,-2.77541,1.14968,2.48325,1
-2.19301,1.19379,-2.14142,-2.981,-0.983276,-0.608081,1
2.34914,1.36955,-3.10837,-2.41788,-2.12333,2.52329,1
2.81216,1.33355,-2.7233,-2.80274,-2.48284,1.47708,1
-2.40888,-1.69782,-0.527719,-2.0304,-3.10313,-1.97739,1
-1.56556,0.725772,1.00679,-1.95862,-0.312443,-2.21067,0
-0.306,2.7223,-1.76187,0.983972,1.8423,-1.57656,1
2.24042,1.31054,1.74421,0.0456791,0.764758,-2.11603,0
2.33889,1.16273,-1.77086,3.0233,-1.4522,2.62312,1
-2.19234,2.90083,-2.44264,-2.29191,1.19355,0.472513,1
-2.24948,0.91614,-0.463301,0.831879,-2.72388,0.699856,1
-0.142158,-2.3137,1.30795,1.00752,-2.93774,1.1637,1
0.841837,-0.96653,-0.989372,2.4593,0.19184,1.20535,1
0.115734,-1.99862,-2.85612,1.68745,-1.559,-0.750229,0
1.39555,2.18527,-0.323741,0.514062,1.85201,-1.82551,1
1.78739,-0.756066,-0.646843,1.9416,-0.770982,2.25704,1
-1.35218,0.972107,-0.964746,0.971739,1.99758,-0.674626,1
-1.10645,0.456359,2.79689,-0.530593,-2.67124,-0.293474,1
2.00403,0.299363,-1.08507,-2.63806,-1.22072,-2.47971,1
0.00906279,-2.91041,-0.710169,-2.82695,-3.06551,-0.917921,0
-2.80732,0.506915,-0.681316,1.63457,-2.25666,3.05801,0
-0.344666,0.407335,-1.66391,-2.56178,-1.43851,0.700539,0
-2.20766,1.28712,0.776512,0.122612,0.696959,0.245184,0
1.17338,-0.658308,-1.20263,-2.8036,-0.719806,0.659892,1
2.66069,0.265584,-2.06205,0.26377,-2.56496,-0.300571,0
-3.01785,1.54437,1.11271,-2.84568,0.256444,1.65835,0
-0.271492,-2.62142,0.325238,-0.770461,3.02613,2.85999,1
1.42172,0.0358932,-1.40696,1.58722,-3.02554,-0.510437,0
0.504772,0.15175,2.64555,-1.84991,-1.04768,0.0454552,1
2.71176,2.52048,-2.49875,0.0607345,1.23888,3.12731,1
0.616977,-0.891203,0.584092,2.61247,-1.19545,0.543432,1
-0.775244,2.16931,-2.12692,-0.180795,-0.603457,-2.24516,0
-2.3512,0.0922101,2.17441,-2.33421,-2.30719,-1.57189,1
2.51901,-2.6639,-2.08124,0.368368,-1.6742,0.836162,1
-2.20317,2.3435,1.93415,-0.0393994,-2.85094,0.794028,1
-0.27145,-1.49791,-2.57221,0.0186202,-0.21023,2.64432,0
2.14644,-1.52714,-0.815106,-2.96105,2.15898,-2.1517,0
-2.34608,-1.39314,-1.25012,0.665154,1.47169,-1.46946,0
-1.77944,-2.20932,-2.60909,1.95298,0.523446,1.72127,0
-3.03993,-1.77101,3.11119,-1.76722,2.38232,1.99403,0
-2.59249,0.300957,2.097,-0.186803,-0.895836,-3.07335,1
-2.99307,-2.17745,0.971699,-2.69752,-1.97095,1.95437,1
0.151455,-0.347733,-0.678801,2.14293,-0.177098,0.335039,0
2.24461,-2.40715,-1.039,0.507249,-0.579105,-1.46652,0
0.972262,-1.96709,-2.48316,0.135101,-1.76579,2.69301,1
-1.52747,-2.91654,-1.48787,2.62262,-0.76829,0.823266,0
-2.51534,3.06254,-2.75004,2.11572,1.13562,-1.29179,0
-1.70769,0.574081,2.01784,-1.41293,-1.07467,-1.0831,1
-0.0526863,1.66328,0.732179,-2.0847,-3.02789,-2.68257,1
-2.66439,2.77239,0.706788,2.37824,-0.974248,2.43725,1
-2.44735,0.340216,1.71344,0.133586,-1.05306,1.3601,0
0.425563,1.44364,2.88498,0.421238,-2.81843,-0.774141,1
1.73935,2.89005,1.47354,1.35077,-1.51871,-2.92146,1
-1.89806,-0.264855,-2.37846,1.36736,0.915937,-0.144624,1
2.78849,0.965421,-2.64868,1.82513,-0.764002,2.72323,1
1.19614,2.46194,-0.265828,-0.951431,-2.53449,-0.704982,1
1.2904,-2.43917,-0.568585,2.21289,-1.19905,2.1158,0
1.61383,0.232792,2.59621,0.0873099,-0.502375,0.477922,1
2.84536,2.56232,1.98034,0.0787478,-0.772344,2.51197,1
1.6327,-0.810079,1.67637,-2.94945,-2.66966,0.192364,1
-1.09739,1.37557,-0.0193631,-1.556,-2.4918,-0.665523,0
-2.5316,-0.233466,1.06347,2.33691,-2.12317,-1.13836,1
2.64969,-1.88093,-0.174577,0.641454,-3.0908,1.50108,0
-1.83265,0.627821,0.0315302,2.97498,2.97713,1.25574,0
-1.21858,1.60211,-0.634618,-0.602287,2.74862,2.37377,1
2.89489,-1.03669,-0.032986,1.26067,1.18949,-2.71754,1
-2.1923,-3.04459,-2.71319,0.607237,2.79318,1.51768,0
-2.92165,-1.30337,-1.66094,2.34144,-0.0784454,2.63941,0
0.384299,1.71703,-0.530809,-1.08333,2.32434,-1.68369,0
0.522855,0.42152,2.50804,2.34556,1.79389,-0.111086,1
-1.09441,2.48128,2.54908,0.278436,-1.38275,2.19169,1
2.82862,-3.11165,3.13512,-1.23603,0.71441,-1.51875,1
0.0939713,0.535821,-2.63786,-0.0912035,0.567767,-2.29563,1
-2.14318,-0.241331,2.17721,-1.27677,2.51302,2.55091,0
1.7742,-2.68875,1.90004,0.975533,0.800582,2.61208,1
-2.49308,1.03335,1.13014,1.63462,2.50485,-1.15736,0
1.01392,0.239949,-0.164097,-0.37423,-0.278431,2.36479,1
1.95944,-2.41911,-2.03468,-1.09656,-2.1614,2.98122,0
-1.2201,0.21974,-2.56693,0.381163,0.112224,0.347607,1
-1.3997,1.06058,0.851544,2.80361,-0.620343,2.40108,0
-1.06192,-2.49132,1.49968,-1.26638,2.80777,0.356809,1
-2.82811,-1.00568,2.24216,-1.64485,0.897853,-0.355461,0
-0.667608,-2.74457,2.16409,1.29099,0.361038,-2.77931,0
-2.41762,-2.49833,0.84841,2.59554,0.657673,0.637759,1
-1.84795,2.21659,-1.10409,-0.886514,-1.04716,0.850501,0
0.258246,0.00839874,2.89997,2.82323,1.09055,-2.33984,0
-2.95288,-2.75773,-2.61155,-1.94423,1.17404,2.34076,1
-0.712698,0.92718,1.16659,2.71775,0.23016,-0.697848,1
0.374515,-2.9307,-2.90483,3.01223,2.705,0.511166,0
-1.13363,2.70615,2.12782,2.45063,-1.2064,0.605013,1
-0.589359,-1.76823,0.00906538,-0.329693,-1.30447,2.06442,0
1.92881,0.358256,1.48499,-2.02821,-2.03358,0.459547,0
-1.28087,1.7634,2.39528,2.49209,2.8469,0.915309,0
1.98575,0.738813,0.852518,-2.33468,2.81578,-2.65941,1
-1.06198,2.29878,0.958656,0.749002,-2.50503,-0.966364,0
1.53391,-2.946,0.145109,-2.85707,0.0992331,1.32739,1
-0.689676,1.38204,3.04738,-0.161047,1.32972,-0.808911,1
-2.06073,1.33404,1.50538,-1.70501,0.260043,1.65619,1
-2.6584,-1.86743,-0.501962,-1.61627,2.51323,2.25837,1
2.12417,-1.04733,2.09093,1.12456,-2.13355,0.0508624,0
0.240076,1.83582,-0.8796,2.58649,1.58035,1.25607,1
-3.02485,-3.01146,1.06874,-0.945216,1.44397,-0.108607,0
0.904945,-2.36539,-0.0584916,0.652844,-2.53304,1.92537,0
2.97112,2.6854,-2.95908,2.35025,0.413508,1.69846,1
-3.08248,-1.69092,0.563505,-1.86611,2.93528,-2.48452,1
0.367052,-1.85299,-2.53635,-2.14262,-1.00586,3.06807,0
-0.364887,-0.0791759,-1.70989,1.9053,-2.02707,-0.146233,0
-1.10709,-0.791564,-0.00640937,-1.24555,0.909881,-0.35355,0
0.655935,3.03995,-0.189112,0.389715,-1.89836,-1.75984,1
-0.433807,3.01883,2.07316,-0.821451,1.57673,3.13094,1
-2.07765,0.0302689,-0.0655953,-0.784279,2.3901,-0.547155,0
2.0053,-1.3339,2.29282,-1.63664,0.121872,1.68059,1
0.558572,-0.520292,-0.871784,-1.1031,0.902101,-2.01573,0
1.65499,-2.72394,2.48138,-2.10171,-2.51282,2.23625,0
0.850819,-3.07128,-1.79238,0.978563,2.67935,-2.0408,0
-0.898886,3.08606,-2.97607,0.245133,1.19357,2.78352,0
-1.02208,2.26401,2.36048,-0.591762,-0.573313,-3.06943,1
1.11408,-0.434822,1.67024,1.58811,0.298421,-2.27842,0
-1.06079,1.69975,-0.259347,2.22534,0.267101,1.53663,1
-2.21511,-0.415858,0.225903,-1.57568,2.61376,-2.14036,1
-2.40873,-0.93334,1.63632,-2.05534,0.934841,-2.04771,0
2.33347,1.92355,-0.311122,-2.52299,-0.480118,2.80276,0
0.601297,-0.67431,1.48394,-0.0339067,1.16704,3.06856,1
2.27494,3.0717,0.818726,-0.500517,1.51068,-0.0791059,0
-3.10087,-2.57168,-1.01841,2.87207,3.02609,-0.804947,1
0.4244,-1.13423,1.93797,0.0662564,-1.45667,1.98657,0
-1.96543,-1.47334,1.76031,-1.35979,2.66576,-1.07955,0
-0.388256,-0.840167,-1.24615,0.189645,-2.92936,-0.920291,0
1.63037,-2.18463,-0.144881,1.66187,-0.309865,-2.08494,0
0.41642,-0.223312,2.66047,-0.812292,2.43709,-1.57152,1
0.727509,-1.49579,1.90152,1.77345,2.38272,3.02961,1
-0.236687,-1.90553,-0.546758,3.09765,1.14459,-0.453382,1
1.09031,-2.2532,2.59901,-1.2014,-2.7952,1.48445,0
-2.09758,2.78908,1.90175,-2.78275,3.08811,-2.68848,0
2.18627,0.273232,-0.484639,-0.644199,-2.03639,0.820829,0
0.699804,-1.21755,3.01162,2.15841,0.480045,-3.13697,0
-0.726506,2.67209,-1.40612,-2.99092,2.75539,-0.377994,1
-0.130432,-2.10772,0.591754,0.106354,2.2078,2.64093,0
1.12607,0.243028,2.66787,-2.01263,-2.55602,-2.37098,0
2.05612,0.282147,1.95083,-2.60896,2.79838,-0.784829,1
-1.50939,1.76619,1.21678,-1.73197,1.58199,-0.271031,0
2.77512,-1.62766,0.276054,0.433938,1.63272,-0.614991,1
1.79598,1.28685,-1.53508,-3.10957,0.344021,3.01741,0
-0.368776,-0.455785,-1.69556,-1.03361,-0.593651,-0.228616,0
-1.03658,1.6921,-2.55909,-3.08937,-0.703532,-0.662345,0
-1.02656,1.47364,-2.39971,-2.9752,2.76287,0.382853,1
1.40652,-0.347186,-1.45081,-1.32812,3.08086,-0.410527,1
-1.06206,-0.71653,0.666714,-1.88557,2.65759,-2.80508,0
-1.1816,-1.97564,-2.35394,-0.292559,1.93184,-0.158244,1
-3.09958,0.23181,2.00239,0.320507,-2.40261,0.554894,0
-0.799892,2.66519,-2.44941,2.61055,-0.951948,1.80658,1
-1.48811,0.820433,-2.11341,3.10919,-1.74537,0.814854,1
1.34116,3.0154,1.83126,-2.33246,2.72062,2.06264,1
2.80262,-0.306194,-1.28693,2.34556,0.199533,-2.79825,1
2.75411,-3.09209,0.689157,2.03043,2.52443,-2.45016,0
2.52825,2.39025,0.334021,-2.63079,-0.554719,-1.9017,1
1.20218,-2.94438,1.67804,2.68591,0.249077,-2.48541,1
-0.213541,-1.33526,-0.940944,-0.416259,0.700604,2.9935,0
2.29388,-0.837465,-2.27955,2.45769,-2.0418,2.51674,0
-2.78429,-1.54704,1.0224,0.501014,2.64473,-0.606832,0
-0.268143,0.974728,2.04681,2.62612,0.319743,0.23449,0
2.90396,-0.268144,-2.32184,-2.17045,0.368254,1.09875,1
-0.0689529,-0.658169,-1.9451,0.892074,2.97363,0.463548,0
-0.144914,-1.22297,1.70897,-2.49435,1.5121,-3.05065,1
0.817629,0.472824,-1.62651,2.507,2.17581,1.45886,0
-2.53318,-1.74397,2.3262,1.42885,2.42973,1.80312,1
0.688427,-1.02467,1.12029,-2.12738,-1.37397,2.03259,1
-2.17292,-2.62531,-1.01926,-2.47212,-0.284334,2.72273,0
-0.296644,2.03206,-0.632797,-2.28955,-2.52927,-1.25517,0
0.00222204,-2.46695,-0.0821697,2.12678,-1.71423,-2.62061,0
0.480068,-1.53749,0.816737,2.42384,-0.801736,0.215866,0
2.51788,1.87707,-0.267819,1.95112,-2.02608,2.58964,0
2.07407,-2.72904,-1.55182,0.114307,0.131731,-2.48087,1
2.65156,-2.35962,2.92306,-2.6622,1.55688,1.28078,0
1.05731,-0.476772,2.07552,-0.0167736,-0.39263,2.89153,1
2.37184,-2.58606,-1.3602,1.81581,-1.01922,0.403885,0
-2.94011,-0.277077,1.19441,-1.46615,2.68143,0.836966,1
-1.84856,0.147743,-1.65163,0.623742,-0.418302,2.54741,0
-2.8373,2.41412,1.97017,-2.99888,2.8772,0.0292812,1
1.79262,-0.496692,-0.715671,2.91727,1.29335,-2.62079,0
-0.339645,1.67294,0.165146,-0.60622,-1.34204,2.29211,0
2.56796,-2.63696,2.07924,0.94767,-2.8184,2.57784,1
-2.75573,-1.14708,0.525341,1.27501,0.833279,-2.25684,1
-1.94659,-2.81484,0.725324,2.30261,-2.98307,2.73093,1
2.88321,-2.92364,0.0659173,1.4104,-1.56475,-1.21018,0
-1.51222,-3.08721,3.1021,-0.89545,0.942509,2.19097,0
-2.24535,-0.75915,-1.38469,1.2286,1.61783,-2.43308,1
1.97081,-2.75381,1.02099,-2.08726,2.3852,2.04554,0
-0.8661,-2.25524,-0.951356,2.25081,-1.8396,1.36606,1
-2.60655,-0.931476,-0.189996,-0.258644,1.57603,2.22086,0
2.50494,-0.909571,-0.128882,-0.769322,2.28149,0.225282,0
-0.22342,-2.83049,-1.29725,1.59944,1.04236,3.10836,0
0.254024,1.5298,-1.96592,0.101196,2.49323,1.66476,0
1.90217,-1.94164,2.39085,-0.609843,0.592942,-0.741388,1
-0.0180138,2.30422,-2.741,0.815662,0.158187,-1.74483,0
1.5543,-1.87199,-2.36619,-1.83399,-0.235995,-1.11431,1
-0.892934,2.20817,0.876732,-2.06632,-2.83667,-0.663516,0
-0.129886,-0.144013,1.12643,0.151762,-0.535498,0.0797882,0
-2.66824,0.450791,-2.95205,2.95007,-1.7729,1.017,0
-0.304407,-2.93453,-1.53715,-0.302162,1.08942,-1.11626,1
0.414893,0.42517,3.12295,-2.25348,-3.00681,3.13498,0
1.20765,1.87804,0.0358438,2.63548,-1.1944,1.04695,1
-0.719436,-0.339345,-2.90148,-2.94972,1.49186,-2.54178,1
1.06926,-2.44253,1.73788,0.132196,0.0544283,2.85612,1
-2.31391,0.58782,-1.30969,0.881756,-2.40922,0.150084,0
-1.17739,1.11021,-0.81495,2.84583,-1.85128,0.188298,1
-2.04933,0.48073,2.43281,-1.08072,1.43819,-2.91984,0
-1.69194,-1.79443,-2.14179,-1.85191,-2.73688,2.59094,1
-1.17672,-1.77252,0.542488,-1.93146,2.97381,-2.00132,0
-1.42117,2.46352,2.79739,-0.543761,2.24107,-1.62976,0
2.97029,0.538201,-2.8046,-2.61529,-0.543681,-0.960355,1
0.195984,1.86072,1.3172,2.00113,0.580823,-3.09935,1
-0.282506,-2.6202,0.749511,-2.70482,-1.42097,0.753608,0
-1.09849,-0.568911,1.82034,-0.122524,-1.49014,-1.94551,0
-3.07764,0.595873,0.454261,2.65718,-2.62937,-2.61181,0
-0.493287,0.0699629,-0.367689,3.00682,1.07586,-2.4426,0
-3.10536,1.53121,0.351654,-0.768375,1.719,2.50972,0
-0.547018,2.07691,-0.909343,2.06855,-1.12907,1.47241,1
-2.91338,1.39878,-0.656608,-0.294736,-1.15658,1.16146,0
-1.94686,-0.718956,1.87497,-2.53759,2.58942,0.883823,1
1.13763,-2.14086,-2.63346,-0.314935,0.00550424,1.75739,0
-1.51014,-0.604504,0.51942,0.27785,-0.805644,2.20524,0
0.922825,-2.66194,2.47389,0.397069,-2.39762,-1.44308,1
0.13384,3.1061,-2.48322,0.101861,-2.55003,-1.67471,1
-1.12575,0.221615,-1.57364,-0.996358,-3.08975,2.41397,1
-1.04657,-0.366039,2.73129,-0.0168522,-2.69426,-1.43256,1
2.35858,0.79959,-2.8605,-0.0707519,-0.954997,0.810824,1
2.8299,-0.629945,0.026568,0.155922,0.269178,-1.80117,1
-2.01806,-0.651497,-0.36686,-2.52055,3.08549,-1.28491,0
-0.342254,0.706203,0.398592,-0.623525,-0.0543797,0.126755,1
1.83028,-0.771073,-0.427471,1.78429,-2.88831,-2.53361,0
-0.168993,-2.81646,1.10637,3.01243,0.60985,-1.42999,1
0.940419,0.488544,0.0156043,-1.86327,-1.04707,-1.08188,0
-0.19693,-1.50666,0.132274,1.8781,3.11794,-2.98004,0
-1.80349,-2.91052,-2.50518,1.38577,2.57346,2.27682,1
-2.38099,-2.07946,-0.0329882,-1.6878,2.07027,2.00027,1
-2.43568,-0.579286,-2.00689,3.00661,-0.396074,-2.90568,0
0.0293315,-0.666455,1.77144,-0.511093,2.72274,-1.017,0
1.71097,0.641866,-1.92222,2.0556,-2.17186,-2.1218,0
-0.963456,1.29922,-1.05889,-0.0461924,1.79867,1.73543,0
2.78766,1.45571,-2.9658,1.21124,2.36384,1.96107,0
1.36491,-0.901492,-0.942684,-2.10722,-0.254947,-2.22357,1
1.84252,1.19055,2.72916,3.10109,-2.76246,1.27134,0
-2.04569,-2.35024,2.97894,1.4903,-2.55751,-2.0132,1
0.889796,-0.152984,-1.19495,-1.37173,-2.2443,2.38303,1
-2.18758,-3.04157,-2.93051,-1.31583,2.55943,-1.00864,0
2.43379,-1.62393,-1.26615,0.394791,-2.19053,0.342909,1
-1.62998,-2.15497,-0.655011,-0.444192,0.413887,3.04853,1
-2.29711,0.093608,1.90163,3.0249,-0.371901,0.12174,0
1.05893,0.180991,-0.640489,2.54011,-2.28733,1.21336,1
0.72022,3.05994,-0.903657,-2.23617,0.479579,-2.77724,0
0.242075,-0.359707,2.78661,-0.470858,-2.38991,0.527654,0
-1.3004,1.43084,0.773433,-1.11617,-0.870392,-1.49257,1
0.50134,-0.884571,-0.978882,-0.813157,-0.268446,0.539368,1
2.49367,0.289381,2.67397,-2.30401,2.06872,-0.0506428,0
-0.480359,3.1273,0.622475,-2.43088,2.80129,-0.679081,1
-1.82826,-0.97183,-0.421954,-1.66306,-2.17492,0.479178,0
0.624119,0.471299,-2.39774,-0.502198,-1.2656,-1.43901,0
-0.447479,0.283885,0.423805,-2.28881,2.21823,-1.90867,0
1.51825,0.0871641,1.97411,2.02137,-0.445291,-2.92418,0
-2.55686,2.46686,0.483637,0.117155,2.64213,0.315266,0
0.58232,0.227827,2.38085,-0.142858,-1.50075,1.64903,0
2.31606,-2.10078,1.38146,-1.6167,-2.15368,-0.706275,1
-0.134819,-0.0629129,-1.5523,-2.29096,1.83352,3.0456,0
-0.42643,1.91042,3.08838,-0.392213,-2.90961,0.421387,0
-1.24104,-1.49413,-2.37013,2.93076,-2.71015,0.541387,1
0.351387,-1.04046,-1.42356,-2.4471,2.27226,2.0228,0
-2.16861,-1.79498,-2.33983,-2.66056,-1.11158,-0.517804,0
1.80513,0.0216456,-1.71093,-2.37509,2.97176,-0.908484,0
-1.68155,0.873772,-1.58336,2.1596,-1.59214,0.50727,0
0.481329,-2.95565,-1.46605,2.25365,-0.375675,-1.13565,1
-1.50799,2.4395,-1.44729,-2.70547,0.0112179,1.44625,0
1.96054,0.344949,-2.40518,2.04947,0.529308,1.50454,0
0.985269,3.09288,3.1117,2.79289,-2.305,-0.527483,0
-0.679843,-0.571582,-0.303514,2.61989,0.998817,1.30279,1
0.0904967,2.07743,-0.206845,2.57029,1.87268,2.10662,0
-2.65744,0.463942,-2.9373,1.18722,-1.70305,-1.75066,1
1.44985,-2.39999,-1.04512,-0.946021,-1.47937,2.55288,1
-1.38787,1.8165,-2.05358,0.974496,-0.564137,0.0703083,1
-3.12789,2.45028,3.13716,0.64807,1.62641,1.01757,1
-1.59718,1.46248,2.31061,-0.41982,1.73355,2.74595,1
-0.44963,-0.455413,-1.13108,-1.72472,-1.78704,0.370316,1
-0.486376,-2.96811,0.905769,3.02828,1.95484,-1.76001,0
-0.0359297,-0.656147,-1.81547,1.94082,1.30211,-1.11993,1
-1.89439,1.18026,-1.91189,0.683646,-0.406177,0.114834,0
-2.43621,2.39019,2.44617,2.17595,-1.28814,-2.26361,1
2.73329,2.61843,-0.702928,-0.452866,-2.89284,0.935714,0
1.75223,-1.27382,-0.679337,-1.20238,-2.00544,2.6329,0
1.65564,1.36323,3.00592,-2.97476,0.535302,2.24776,0
0.618363,-1.77494,-2.59779,2.00108,1.59838,0.261666,1
0.51234,1.56526,1.98044,-0.942694,-2.57634,2.59972,0
0.506258,0.250125,-1.86502,2.26427,2.54867,-2.82927,1
-1.26587,0.595775,1.73207,0.213021,2.33831,-2.13409,1
-1.56708,-0.702378,2.15243,-2.28105,-2.34264,0.157085,1
-0.229104,-2.6539,-2.18381,-0.0010462,-2.3058,-0.673664,1
-2.218,-0.541434,2.98718,-0.401275,0.862321,-0.989205,0
-0.42991,2.0215,1.78919,1.42311,2.08314,2.47861,1
1.30806,-0.25614,1.94156,2.51397,-0.0728907,0.509843,0
-1.68882,1.92531,1.41679,0.997659,2.63362,-1.04534,0
0.413813,-2.30312,0.165641,-1.38966,-2.13816,-1.81732,0
0.779195,1.93315,-0.8621,0.212034,-1.35563,2.8365,0
-2.01359,0.548078,2.18148,2.06923,2.38489,2.30972,1
-0.606534,-2.00863,0.0629101,-0.351856,-0.374115,-1.3087,1
-0.0761527,-1.36203,-0.958819,-1.02003,3.11345,1.18395,0
-1.46333,1.2397,-0.15429,2.69861,-2.63823,-1.21555,0
-2.28187,0.56571,-0.0983785,2.62989,0.908228,0.804812,1
-1.52834,-2.15303,1.49206,-0.227296,-0.20637,2.44945,1
-1.67583,2.68388,-1.4867,3.12936,-0.677805,-1.7658,0
2.52505,-2.66971,-0.963764,-1.91763,-1.5398,-0.476268,0
0.476827,2.84531,-0.751176,1.97768,0.796303,2.25502,0
-1.84189,1.23388,0.998332,0.0182485,-0.735418,-1.15363,0
1.57015,2.97682,-1.82576,2.00506,-2.90703,1.06003,1
0.207172,-1.30041,1.59349,0.117476,0.302308,-2.59036,1
2.31282,0.20971,-0.655896,1.10627,1.14533,2.65182,0
-1.7361,0.780282,-2.0977,-1.57998,-1.498,0.348879,0
2.69816,-2.18163,1.67532,0.206841,-0.584222,0.270875,1
1.30122,-1.9614,1.08197,2.64138,1.3372,-0.264153,0
2.18611,-2.87219,2.79689,-0.607008,2.59061,-2.00892,0
0.361871,-0.090891,3.02398,-0.597537,0.472875,-1.2375,1
3.13331,-2.0784,-0.973159,1.43345,-0.46415,2.93301,1
1.30713,2.88905,-1.31559,-3.11434,1.45894,1.07678,1
2.09013,0.164302,-0.400595,-2.28129,2.82686,0.938524,1
2.08932,-3.0547,-1.56187,-1.57985,2.55458,-0.582517,0
0.138789,-0.938488,-0.116769,-0.170345,0.893189,-0.416972,1
-2.73225,1.626,2.36979,-2.10319,-0.930787,-1.46225,0
-0.437318,0.984899,1.06724,2.2565,2.73055,-1.46444,1
-1.92688,0.501296,-0.269727,-0.274898,0.850919,1.85233,1
-2.93008,-0.449762,-1.72416,-0.0460983,-0.738361,-2.51175,1
2.49304,-0.479599,0.603742,-1.48121,2.23795,-0.310256,0
0.282921,-1.82997,0.77759,1.29701,2.37095,1.62704,0
-1.74458,-2.31688,2.88672,2.12419,-1.99144,-2.82431,0
-0.529928,2.57577,2.83217,-2.42471,-0.0933516,1.8723,1
1.36651,2.1474,0.367722,-2.95808,-1.58145,0.0435689,0
1.52654,3.01288,-1.64953,3.00588,-0.424133,-1.60874,1
-1.62505,-0.399499,-1.97242,-3.11252,-2.87347,1.52648,1
-2.85286,0.474516,-1.78355,-2.42638,-1.14345,1.78537,0
1.87183,-0.5107,-2.59909,-2.63015,-3.06933,-1.22651,0
-2.00735,-1.19279,0.0472799,1.56571,2.83867,-2.91244,0
2.11534,-0.403239,2.55223,2.31857,-2.16644,-2.51488,1
-2.70968,-2.76366,-0.501913,2.31269,0.286421,-0.833677,0
-2.8774,-1.48392,-0.586067,-0.727107,-2.05291,0.573273,0
-0.949113,0.610225,2.63182,-0.291371,1.03499,-1.48272,0
0.345811,2.54613,0.0105856,2.13844,1.43663,2.42348,1
2.60457,2.63905,-1.50834,-0.93945,1.27412,-0.348632,0
2.9255,2.06125,0.448725,1.34482,-2.44793,1.70508,1
-0.51282,2.2309,2.41948,-2.55147,1.85256,2.59122,1
-0.952753,-1.05783,-2.42023,-0.986902,-2.83718,0.423427,0
2.17515,-2.75798,0.920176,-1.54618,0.0887541,0.0951387,0
0.142247,2.39785,1.53441,1.98637,-3.03917,-1.06892,1
2.66693,-0.618768,-0.161937,2.23642,-2.71828,-0.158864,1
-1.53673,-0.102647,0.315047,-1.99385,-2.32658,2.08469,0
1.76984,1.88414,1.22428,0.471211,-2.50153,2.03997,1
-0.234648,1.98645,-0.312034,-0.23784,-0.33032,0.477806,1
1.1967,1.12024,1.69464,-0.293104,-1.91205,2.66488,0
1.68536,0.503277,-0.0774652,-1.0389,-0.526177,-2.25454,1
-0.39154,2.56646,-2.62062,0.168102,2.2009,2.74784,0
2.40303,0.580885,0.974603,1.84084,1.4478,-0.798552,1
0.572882,-1.44681,1.67388,0.581545,0.31485,-3.13968,0
2.18709,-2.95376,-0.844025,2.32388,-0.748959,-2.14188,0
2.89809,1.20249,-1.45389,-2.05615,-0.324404,-0.0341364,0
1.80355,-0.648652,-1.41273,-1.87013,-1.20907,2.02544,1
-1.85267,-2.34673,-1.02491,2.09291,-0.61798,2.90126,0
-1.21099,3.1343,-2.19827,2.82579,0.712379,1.23584,0
-0.0401539,0.375312,1.94493,-0.473379,0.139768,-1.93019,0
-2.40019,2.70764,-1.06389,1.41391,-2.55452,-0.728716,1
-1.42099,-1.42539,-0.797956,-0.907869,1.30824,0.322341,1
2.08523,-0.993556,0.751341,-1.83435,2.19476,-1.43114,0
-2.2531,-1.17112,2.72665,0.633968,1.21392,-0.195972,0
1.52741,3.02415,2.8685,-2.57222,0.894962,1.38167,1
0.404112,-1.35049,2.61667,-0.277787,2.64148,0.870126,1
3.01228,-1.61129,2.92918,1.06847,-2.98395,1.9046,0
-1.3145,-0.56619,0.460455,-2.43548,2.67363,0.230276,1
1.74741,0.213726,-1.51268,-2.09688,0.947144,0.874586,1
0.306487,-2.97751,-2.54039,-1.74928,0.174401,1.24174,0
-2.63287,-0.519968,-1.44712,2.38439,-2.14352,-0.0270674,1
-2.95056,1.20205,0.404936,-0.305352,2.93457,2.2821,0
-2.56732,-2.09711,-2.50735,-2.89331,0.533818,0.987206,1
-2.978,-2.66708,0.404331,-2.04908,-1.86701,1.04085,0
0.0628788,1.92042,1.60871,-0.265762,0.160899,0.985291,0
